CustomerID,Tenure_Months,Monthly_Charges,Total_Tickets,Contract_Type,Tech_Support,Churn
2059,53,119.41,7,Month-to-month,No,1
2060,32,119.41,1,Two year,No,0
2061,16,119.41,6,One year,No,0
2062,32,119.41,0,One year,Yes,0
2063,32,119.41,6,Month-to-month,No,1
2064,11,119.41,7,Month-to-month,Yes,1
2065,10,119.41,1,Month-to-month,Yes,1
2066,15,119.41,8,One year,Yes,0
2067,17,119.41,0,Month-to-month,Yes,0
2068,40,119.41,5,Two year,No,0
2069,18,119.41,0,Two year,No,0
2070,55,119.41,2,One year,No,0
2071,25,119.41,5,Month-to-month,No,0
2072,59,119.41,2,Month-to-month,No,0
2073,22,119.41,7,One year,No,1
2074,30,119.41,4,One year,No,0
2075,44,119.41,1,One year,No,0
2076,32,119.41,3,Month-to-month,No,0
2077,51,119.41,8,One year,Yes,0
2078,46,119.41,3,One year,No,0
2079,21,119.41,9,Month-to-month,No,1
2080,32,119.41,9,One year,No,1
2081,39,119.41,7,One year,No,1
2082,12,119.41,4,Month-to-month,Yes,0
2083,47,119.41,9,Month-to-month,Yes,1
2084,18,119.41,0,One year,No,0
2085,21,119.41,6,Month-to-month,No,1
2086,13,119.41,2,One year,No,0
2087,21,119.41,9,One year,No,0
2088,8,119.41,7,Two year,Yes,1
2089,46,119.41,2,One year,No,0
2090,7,119.41,0,Month-to-month,No,1
2091,23,119.41,4,Month-to-month,No,0
2092,22,119.41,1,Two year,Yes,0
2093,22,119.41,3,Month-to-month,No,0
2094,29,119.41,0,One year,No,0
2095,13,119.41,8,One year,Yes,1
2096,2,119.41,5,Month-to-month,No,1
2097,29,119.41,7,Month-to-month,No,1
2098,52,119.41,3,One year,Yes,0
2099,27,119.41,8,Two year,No,1
2100,50,119.41,1,Month-to-month,Yes,0
2101,23,119.41,8,Two year,No,1
2102,44,119.41,4,One year,No,0
2103,22,119.41,5,Two year,No,0
2104,43,119.41,2,Month-to-month,Yes,0
2105,37,119.41,3,Month-to-month,No,0
2106,61,119.41,5,Two year,No,0
2107,56,119.41,6,Two year,Yes,1
2108,3,119.41,0,Month-to-month,No,1
2109,63,119.41,6,One year,Yes,1
2110,19,119.41,0,Two year,No,0
2111,23,119.41,4,Month-to-month,No,0
2112,29,119.41,5,One year,No,0
2113,30,119.41,1,Two year,No,0
2114,39,119.41,9,Month-to-month,No,1
2115,25,119.41,8,Month-to-month,Yes,1
2116,8,119.41,9,One year,Yes,1
2117,58,119.41,5,Month-to-month,Yes,0
2118,16,119.41,6,Month-to-month,No,1
2119,1,119.41,9,Two year,No,1
2120,5,119.41,7,One year,No,1
2121,3,119.41,9,Two year,Yes,1
2122,65,119.41,0,Two year,No,0
2123,4,119.41,7,Month-to-month,No,1
2124,64,119.41,3,Month-to-month,No,0
2125,10,119.41,9,Month-to-month,No,1
2126,21,119.41,7,Month-to-month,No,1
2127,46,119.41,5,One year,No,0
2128,27,119.41,8,One year,No,0
2129,66,119.41,3,Month-to-month,No,0
2130,41,119.41,1,Month-to-month,Yes,0
2131,13,119.41,1,Month-to-month,Yes,0
2132,9,119.41,4,One year,No,0
2133,36,119.41,9,Month-to-month,No,1
2134,58,119.41,8,Month-to-month,No,1
2135,54,119.41,2,One year,No,0
2136,12,119.41,7,Month-to-month,No,1
2137,14,119.41,3,Month-to-month,No,0
2138,34,119.41,5,One year,Yes,0
2139,53,119.41,9,Month-to-month,No,1
2140,20,119.41,5,One year,No,0
2141,16,119.41,2,Month-to-month,Yes,0
2142,70,119.41,4,Month-to-month,No,0
2143,56,119.41,2,Month-to-month,No,0
2144,58,119.41,0,Two year,Yes,0
2145,4,119.41,6,One year,No,1
2146,4,119.41,3,Two year,No,0
2147,20,119.41,6,One year,Yes,0
2148,10,119.41,2,One year,Yes,0
2149,24,119.41,4,Month-to-month,No,0
2150,26,119.41,4,Month-to-month,No,0
2151,37,119.41,1,Month-to-month,No,0
2152,54,119.41,9,Month-to-month,Yes,1
2153,21,119.41,1,Month-to-month,No,0
2154,38,119.41,3,Month-to-month,No,0
2155,46,119.41,3,Month-to-month,No,0
2156,4,119.41,3,Month-to-month,No,1
2157,60,119.41,5,Month-to-month,Yes,0
2158,57,119.41,1,One year,No,0
2159,45,119.41,5,Two year,Yes,0
2160,20,119.41,6,Month-to-month,No,1
2161,17,119.41,9,Month-to-month,Yes,1
2162,71,119.41,2,Month-to-month,No,0
2163,4,119.41,7,Two year,No,1
2164,14,119.41,1,Month-to-month,No,0
2165,3,119.41,7,One year,No,1
2166,58,119.41,4,Month-to-month,No,0
2167,55,119.41,1,Month-to-month,No,0
2168,4,119.41,6,Month-to-month,No,1
2169,24,119.41,1,Month-to-month,Yes,0
2170,34,119.41,5,Two year,Yes,0
2171,30,119.41,9,Month-to-month,No,1
2172,19,119.41,2,One year,Yes,0
2173,31,119.41,8,One year,No,1
2174,60,119.41,2,One year,Yes,0
2175,60,119.41,2,Month-to-month,No,0
2176,19,119.41,4,Month-to-month,No,0
2177,49,119.41,6,Month-to-month,Yes,1
2178,63,119.41,7,Month-to-month,Yes,1
2179,22,119.41,6,One year,No,0
2180,24,119.41,8,Month-to-month,No,1
2181,30,119.41,4,One year,No,0
2182,58,119.41,9,Month-to-month,No,1
2183,31,119.41,2,Two year,Yes,0
2184,64,119.41,5,Month-to-month,Yes,0
2185,19,119.41,4,Month-to-month,Yes,0
2186,48,119.41,3,Two year,No,0
2187,45,119.41,1,Month-to-month,No,0
2188,55,119.41,6,Two year,Yes,0
2189,55,119.41,4,Month-to-month,No,0
2190,18,119.41,3,Month-to-month,No,0
2191,63,119.41,7,One year,No,1
2192,47,119.41,8,Two year,No,0
2193,57,119.41,8,Month-to-month,No,1
2194,45,119.41,2,Two year,No,0
2195,33,119.41,2,One year,No,0
2196,17,119.41,4,Two year,No,0
2197,70,119.41,4,Month-to-month,No,0
2198,4,119.41,9,Month-to-month,No,1
2199,20,119.41,1,Two year,No,0
2200,47,119.41,0,Two year,No,0
2201,15,119.41,7,Month-to-month,No,1
2202,70,119.41,2,Month-to-month,Yes,0
2203,47,119.41,0,Month-to-month,No,0
2204,9,119.41,0,One year,No,0
2205,16,119.41,1,Month-to-month,No,0
2206,69,119.41,5,Month-to-month,No,0
2207,61,119.41,5,Month-to-month,No,0
2208,10,119.41,2,One year,No,0
2209,50,119.41,3,Month-to-month,No,0
2210,3,119.41,1,Month-to-month,No,1
2211,70,119.41,1,One year,No,0
2212,51,119.41,6,One year,No,0
2213,19,119.41,0,Month-to-month,Yes,0
2214,42,119.41,6,Month-to-month,No,1
2215,35,119.41,0,One year,Yes,0
2216,46,119.41,5,Two year,No,0
2217,26,119.41,2,One year,Yes,0
2218,69,119.41,7,Two year,No,0
2219,64,119.41,5,One year,Yes,0
2220,37,119.41,1,One year,No,0
2221,49,119.41,7,Month-to-month,No,1
2222,21,119.41,4,Month-to-month,Yes,0
2223,64,119.41,7,Month-to-month,No,1
2224,5,119.41,7,Month-to-month,Yes,1
2225,70,119.41,5,One year,No,0
2226,4,119.41,1,Month-to-month,No,1
2227,39,119.41,7,One year,No,0
2228,35,119.41,5,Month-to-month,No,0
2229,1,119.41,5,Month-to-month,No,1
2230,24,119.41,7,Two year,Yes,1
2231,57,119.41,0,Month-to-month,No,0
2232,70,119.41,1,Month-to-month,Yes,0
2233,41,119.41,8,Month-to-month,No,1
2234,54,119.41,7,Two year,No,1
2235,46,119.41,6,Month-to-month,Yes,1
2236,60,119.41,6,One year,Yes,0
2237,60,119.41,4,Month-to-month,Yes,0
2238,57,119.41,1,One year,No,0
2239,31,119.41,5,Month-to-month,No,0
2240,24,119.41,9,One year,No,1
2241,36,119.41,2,Two year,No,0
2242,30,119.41,3,One year,Yes,0
2243,24,119.41,9,One year,No,0
2244,30,119.41,1,One year,No,0
2245,7,119.41,1,One year,No,0
2246,35,119.41,7,Month-to-month,No,1
2247,55,119.41,7,One year,No,1
2248,14,119.41,9,Month-to-month,Yes,1
2249,10,119.41,5,Month-to-month,No,1
2250,16,119.41,4,Month-to-month,No,0
2251,54,119.41,7,Month-to-month,No,1
2252,70,119.41,3,Month-to-month,No,0
2253,44,119.41,3,One year,No,0
2254,45,119.41,4,Month-to-month,No,0
2255,56,119.41,0,Month-to-month,No,0
2256,57,119.41,0,One year,No,0
2257,21,119.41,1,Month-to-month,No,0
2258,68,119.41,7,One year,No,0
2259,50,119.41,6,One year,Yes,0
2260,33,119.41,9,Two year,No,0
2261,7,119.41,8,One year,Yes,1
2262,70,119.41,4,Month-to-month,Yes,0
2263,15,119.41,1,Month-to-month,No,0
2264,32,119.41,6,Month-to-month,Yes,1
2265,20,119.41,7,Two year,No,1
2266,15,119.41,6,Month-to-month,No,1
2267,48,119.41,6,Month-to-month,No,1
2268,71,119.41,4,Month-to-month,Yes,0
2269,21,119.41,1,Two year,Yes,0
2270,42,119.41,5,Month-to-month,No,0
2271,26,119.41,3,Two year,No,0
2272,14,119.41,9,Month-to-month,No,1
2273,57,119.41,1,Month-to-month,Yes,0
2274,37,119.41,8,Month-to-month,No,1
2275,58,119.41,6,Two year,Yes,1
2276,21,119.41,5,Two year,No,0
2277,69,119.41,4,Month-to-month,No,0
2278,3,119.41,2,Month-to-month,Yes,1
2279,37,119.41,9,One year,No,1
2280,49,119.41,9,Month-to-month,Yes,1
2281,19,119.41,3,Month-to-month,No,0
2282,12,119.41,2,Month-to-month,No,0
2283,61,119.41,7,Month-to-month,Yes,1
2284,41,119.41,2,Month-to-month,No,0
2285,33,119.41,6,Month-to-month,No,1
2286,50,119.41,6,Month-to-month,No,1
2287,68,119.41,6,Two year,Yes,0
2288,71,119.41,6,Month-to-month,No,1
2289,33,119.41,1,One year,Yes,0
2290,24,119.41,9,Month-to-month,No,1
2291,61,119.41,2,One year,No,0
2292,61,119.41,9,Month-to-month,Yes,1
2293,28,119.41,8,One year,Yes,0
2294,58,119.41,2,Month-to-month,No,0
2295,43,119.41,1,Two year,No,0
2296,41,119.41,8,Month-to-month,No,1
2297,39,119.41,9,Month-to-month,Yes,1
2298,49,119.41,8,Two year,No,0
2299,17,119.41,3,One year,Yes,0
2300,70,119.41,8,Month-to-month,No,1
2301,70,119.41,2,Two year,No,0
2302,65,119.41,6,Month-to-month,No,1
2303,5,119.41,6,Month-to-month,Yes,1
2304,2,119.41,7,Two year,No,1
2305,22,119.41,9,Month-to-month,No,1
2306,57,119.41,3,Two year,No,0
2307,66,119.41,2,Month-to-month,Yes,0
2308,16,119.41,2,One year,No,0
2309,51,119.41,4,One year,No,0
2310,39,119.41,0,Two year,Yes,0
2311,40,119.41,9,One year,No,1
2312,38,119.41,2,Month-to-month,Yes,0
2313,60,119.41,5,One year,No,0
2314,59,119.41,2,Month-to-month,No,0
2315,10,119.41,4,One year,No,0
2316,64,119.41,8,Two year,No,1
2317,63,119.41,1,Month-to-month,No,0
2318,49,119.41,1,One year,Yes,0
2319,64,119.41,5,Month-to-month,No,0
2320,32,119.41,5,Month-to-month,No,0
2321,7,119.41,7,Month-to-month,No,1
2322,21,119.41,1,One year,Yes,0
2323,20,119.41,8,Month-to-month,No,1
2324,26,119.41,1,One year,No,0
2325,68,119.41,0,Month-to-month,No,0
2326,15,119.41,9,One year,No,1
2327,14,119.41,1,Month-to-month,Yes,0
2328,27,119.41,6,Two year,No,1
2329,40,119.41,7,Month-to-month,No,1
2330,58,119.41,4,One year,Yes,0
2331,28,119.41,5,Month-to-month,Yes,0
2332,26,119.41,0,One year,No,0
2333,63,119.41,5,Month-to-month,No,0
2334,66,119.41,7,One year,No,1
2335,25,119.41,2,Month-to-month,No,0
2336,3,119.41,0,One year,Yes,0
2337,44,119.41,3,Month-to-month,No,0
2338,42,119.41,0,Month-to-month,No,0
2339,6,119.41,7,Month-to-month,No,1
2340,39,119.41,4,Month-to-month,No,0
2341,52,119.41,0,Month-to-month,No,0
2342,23,119.41,7,Two year,No,1
2343,50,119.41,8,Two year,No,0
2344,43,119.41,9,One year,No,0
2345,19,119.41,1,Month-to-month,No,0
2346,69,119.41,8,Month-to-month,No,1
2347,51,119.41,7,One year,No,1
2348,11,119.41,6,Month-to-month,No,1
2349,12,119.41,2,Two year,No,0
2350,8,119.41,1,Month-to-month,No,1
2351,24,119.41,6,Two year,Yes,1
2352,41,119.41,4,Month-to-month,No,0
2353,36,119.41,5,One year,Yes,0
2354,55,119.41,3,Month-to-month,No,0
2355,9,119.41,1,Two year,No,0
2356,47,119.41,8,Month-to-month,No,1
2357,15,119.41,2,One year,Yes,0
2358,48,119.41,6,Two year,Yes,0
2359,42,119.41,7,Month-to-month,No,1
2360,60,119.41,1,Month-to-month,No,0
2361,70,119.41,5,Month-to-month,No,0
2362,12,119.41,7,Month-to-month,Yes,1
2363,2,119.41,6,Month-to-month,No,1
2364,7,119.41,2,Month-to-month,No,1
2365,3,119.41,0,Month-to-month,No,1
2366,3,119.41,5,One year,No,0
2367,27,119.41,7,One year,No,0
2368,40,119.41,5,Month-to-month,No,0
2369,33,119.41,4,Two year,No,0
2370,1,119.41,7,Two year,Yes,1
2371,8,119.41,1,One year,No,0
2372,32,119.41,0,Month-to-month,No,0
2373,48,119.41,0,Month-to-month,Yes,0
2374,4,119.41,3,One year,No,0
2375,70,119.41,5,One year,No,0
2376,19,119.41,8,Month-to-month,Yes,1
2377,32,119.41,0,One year,No,0
2378,9,119.41,0,Month-to-month,No,1
2379,12,119.41,4,Month-to-month,No,0
2380,11,119.41,9,One year,Yes,1
2381,46,119.41,4,One year,No,0
2382,16,119.41,4,Month-to-month,No,0
2383,1,119.41,9,One year,No,1
2384,63,119.41,5,Two year,Yes,0
2385,21,119.41,7,One year,No,1
2386,30,119.41,2,One year,Yes,0
2387,13,119.41,8,Month-to-month,No,1
2388,34,119.41,0,Month-to-month,No,0
2389,4,119.41,3,Month-to-month,Yes,1
2390,28,119.41,8,One year,No,1
2391,59,119.41,7,One year,No,0
2392,27,119.41,9,Month-to-month,No,1
2393,69,119.41,8,Month-to-month,No,1
2394,25,119.41,0,Month-to-month,No,0
2395,3,119.41,8,Month-to-month,No,1
2396,68,119.41,2,Two year,No,0
2397,25,119.41,9,One year,No,1
2398,20,119.41,8,Month-to-month,No,1
2399,34,119.41,0,One year,No,0
2400,26,119.41,0,One year,Yes,0
2401,5,119.41,8,One year,Yes,1
2402,61,119.41,5,Month-to-month,No,0
2403,9,119.41,3,Month-to-month,No,1
2404,50,119.41,6,Month-to-month,No,1
2405,6,119.41,4,Two year,Yes,0
2406,60,119.41,9,One year,No,0
2407,44,119.41,6,One year,No,1
2408,11,119.41,7,Month-to-month,No,1
2409,66,119.41,7,Month-to-month,No,1
2410,47,119.41,0,Month-to-month,Yes,0
2411,3,119.41,7,Two year,Yes,1
2412,30,119.41,5,Month-to-month,No,0
2413,21,119.41,3,Month-to-month,No,0
2414,28,119.41,7,Two year,Yes,0
2415,62,119.41,2,One year,No,0
2416,33,119.41,3,One year,No,0
2417,35,119.41,5,Month-to-month,No,0
2418,52,119.41,6,One year,No,0
2419,34,119.41,3,Month-to-month,No,0
2420,41,119.41,3,One year,No,0
2421,51,119.41,6,Month-to-month,Yes,1
2422,47,119.41,5,Month-to-month,Yes,0
2423,58,119.41,7,One year,No,1
2424,57,119.41,0,One year,No,0
2425,23,119.41,9,One year,No,1
2426,48,119.41,6,Month-to-month,Yes,1
2427,22,119.41,6,Month-to-month,Yes,1
2428,17,119.41,6,One year,Yes,0
2429,69,119.41,6,One year,Yes,0
2430,11,119.41,9,Two year,No,1
2431,15,119.41,9,One year,No,1
2432,35,119.41,7,Month-to-month,No,1
2433,33,119.41,8,Two year,No,0
2434,16,119.41,8,Month-to-month,Yes,1
2435,34,119.41,1,Month-to-month,No,0
2436,66,119.41,6,Month-to-month,Yes,1
2437,40,119.41,6,Month-to-month,Yes,1
2438,28,119.41,3,One year,Yes,0
2439,47,119.41,8,One year,No,0
2440,39,119.41,7,One year,No,1
2441,70,119.41,0,Month-to-month,No,0
2442,20,119.41,1,Month-to-month,No,0
2443,1,119.41,1,Month-to-month,No,1
2444,63,119.41,7,One year,No,1
2445,67,119.41,0,Month-to-month,Yes,0
2446,4,119.41,3,Two year,Yes,0
2447,58,119.41,9,Month-to-month,No,1
2448,25,119.41,4,Month-to-month,No,0
2449,47,119.41,8,One year,Yes,0
2450,38,119.41,6,Two year,Yes,1
2451,15,119.41,7,Month-to-month,No,1
2452,63,119.41,8,One year,No,0
2453,21,119.41,6,Two year,No,0
2454,57,119.41,4,Two year,Yes,0
2455,53,119.41,4,One year,No,0
2456,46,119.41,9,One year,No,1
2457,14,119.41,5,Month-to-month,No,0
2458,17,119.41,4,Two year,No,0
2459,39,119.41,8,Month-to-month,No,1
2460,9,119.41,2,Two year,No,0
2461,6,119.41,2,Month-to-month,No,1
2462,23,119.41,6,Month-to-month,No,1
2463,59,119.41,6,One year,No,0
2464,46,119.41,5,Month-to-month,Yes,0
2465,38,119.41,2,Month-to-month,Yes,0
2466,14,119.41,6,One year,No,0
2467,62,119.41,4,One year,No,0
2468,35,119.41,6,One year,No,0
2469,19,119.41,1,Month-to-month,Yes,0
2470,30,119.41,5,One year,Yes,0
2471,25,119.41,7,Month-to-month,No,1
2472,40,119.41,0,Month-to-month,No,0
2473,14,119.41,3,One year,No,0
2474,26,119.41,0,Two year,No,0
2475,22,119.41,0,Month-to-month,No,0
2476,48,119.41,9,One year,No,0
2477,51,119.41,7,Month-to-month,No,1
2478,3,119.41,6,Month-to-month,Yes,1
2479,42,119.41,9,Month-to-month,No,1
2480,19,119.41,0,Two year,No,0
2481,28,119.41,1,Two year,Yes,0
2482,45,119.41,3,One year,No,0
2483,71,119.41,0,One year,No,0
2484,63,119.41,2,One year,No,0
2485,19,119.41,7,Month-to-month,No,1
2486,47,119.41,7,Month-to-month,Yes,1
2487,14,119.41,7,Month-to-month,Yes,1
2488,38,119.41,5,One year,No,0
2489,53,119.41,5,Two year,Yes,0
2490,61,119.41,4,Month-to-month,Yes,0
2491,36,119.41,8,Month-to-month,No,1
2492,40,119.41,3,Month-to-month,No,0
2493,30,119.41,9,Two year,Yes,1
2494,9,119.41,6,Month-to-month,No,1
2495,64,119.41,0,Month-to-month,No,0
2496,33,119.41,8,One year,No,1
2497,52,119.41,6,One year,Yes,1
2498,14,119.41,9,Month-to-month,No,1
2499,53,119.41,8,Month-to-month,Yes,1
2500,59,119.41,6,One year,No,1
2501,41,119.41,1,Month-to-month,No,0
2502,68,119.41,5,Two year,Yes,0
2503,68,119.41,9,One year,Yes,0
2504,8,119.41,3,Month-to-month,No,1
2505,2,119.41,2,Month-to-month,No,1
2506,41,119.41,1,Month-to-month,Yes,0
2507,55,119.41,5,Month-to-month,Yes,0
2508,16,119.41,7,Two year,No,0
2509,62,119.41,5,Two year,Yes,0
2510,48,119.41,8,Month-to-month,No,1
2511,30,119.41,4,Month-to-month,Yes,0
2512,12,119.41,1,Month-to-month,Yes,0
2513,35,119.41,7,Month-to-month,No,1
2514,11,119.41,8,One year,Yes,1
2515,64,119.41,9,Month-to-month,Yes,1
2516,50,119.41,3,Two year,Yes,0
2517,21,119.41,5,Month-to-month,No,0
2518,69,119.41,9,One year,No,0
2519,48,119.41,7,Two year,No,0
2520,20,119.41,8,Month-to-month,No,1
2521,67,119.41,4,Month-to-month,No,0
2522,44,119.41,5,Month-to-month,No,0
2523,33,119.41,3,Month-to-month,No,0
2524,61,119.41,4,Two year,Yes,0
2525,9,119.41,6,Two year,Yes,1
2526,68,119.41,8,Two year,Yes,0
2527,35,119.41,9,Two year,Yes,1
2528,65,119.41,5,Month-to-month,Yes,0
2529,8,119.41,5,Two year,No,0
2530,45,119.41,7,Two year,No,0
2531,47,119.41,3,Month-to-month,Yes,0
2532,40,119.41,2,Month-to-month,Yes,0
2533,54,119.41,6,One year,Yes,0
2534,46,119.41,4,Month-to-month,Yes,0
2535,47,119.41,1,Month-to-month,Yes,0
2536,15,119.41,1,Two year,No,0
2537,19,119.41,5,Two year,Yes,0
2538,26,119.41,7,Month-to-month,Yes,1
2539,52,119.41,0,Month-to-month,Yes,0
2540,22,119.41,5,Two year,No,0
2541,21,119.41,1,One year,No,0
2542,51,119.41,1,Month-to-month,No,0
2543,38,119.41,6,One year,No,1
2544,20,119.41,9,Two year,Yes,0
2545,29,119.41,0,Two year,Yes,0
2546,51,119.41,5,Month-to-month,No,0
2547,4,119.41,6,Month-to-month,No,1
2548,55,119.41,7,Two year,Yes,0
2549,71,119.41,6,Month-to-month,No,1
2550,28,119.41,5,One year,No,0
2551,4,119.41,8,Month-to-month,Yes,1
2552,22,119.41,2,Month-to-month,No,0
2553,45,119.41,5,Month-to-month,No,0
2554,67,119.41,3,Month-to-month,Yes,0
2555,66,119.41,1,Two year,No,0
2556,34,119.41,0,Month-to-month,No,0
2557,55,119.41,0,Two year,Yes,0
2558,1,119.41,9,Two year,No,1
2559,38,119.41,2,Month-to-month,Yes,0
2560,6,119.41,3,One year,No,0
2561,25,119.41,1,Month-to-month,No,0
2562,17,119.41,0,One year,No,0
2563,61,119.41,3,One year,Yes,0
2564,12,119.41,6,Month-to-month,No,1
2565,6,119.41,9,Month-to-month,No,1
2566,27,119.41,5,One year,No,0
2567,8,119.41,5,Two year,No,0
2568,65,119.41,8,Month-to-month,Yes,1
2569,57,119.41,1,One year,No,0
2570,40,119.41,3,Month-to-month,No,0
2571,14,119.41,4,Two year,No,0
2572,35,119.41,0,Month-to-month,Yes,0
2573,48,119.41,7,One year,No,1
2574,56,119.41,7,Month-to-month,No,1
2575,49,119.41,5,One year,No,0
2576,13,119.41,4,Two year,Yes,0
2577,61,119.41,7,One year,No,0
2578,49,119.41,2,One year,No,0
2579,46,119.41,2,One year,No,0
2580,62,119.41,1,Two year,No,0
2581,8,119.41,4,One year,No,0
2582,43,119.41,2,Two year,No,0
2583,20,119.41,2,One year,Yes,0
2584,39,119.41,5,One year,No,0
2585,49,119.41,7,Month-to-month,No,1
2586,64,119.41,1,One year,Yes,0
2587,62,119.41,3,Month-to-month,Yes,0
2588,54,119.41,6,Two year,Yes,0
2589,9,119.41,0,One year,No,0
2590,37,119.41,0,Two year,No,0
2591,49,119.41,9,Month-to-month,No,1
2592,41,119.41,6,Month-to-month,No,1
2593,17,119.41,6,Two year,No,1
2594,21,119.41,0,Month-to-month,Yes,0
2595,51,119.41,0,Month-to-month,No,0
2596,59,119.41,3,Two year,No,0
2597,39,119.41,4,One year,Yes,0
2598,55,119.41,4,Month-to-month,No,0
2599,41,119.41,3,Two year,No,0
2600,39,119.41,7,Month-to-month,Yes,1
2601,13,119.41,6,Two year,No,1
2602,64,119.41,8,Month-to-month,Yes,1
2603,11,119.41,6,One year,No,1
2604,19,119.41,9,Month-to-month,No,1
2605,11,119.41,0,One year,Yes,0
2606,46,119.41,6,Month-to-month,No,1
2607,45,119.41,0,Two year,No,0
2608,1,119.41,6,Month-to-month,No,1
2609,40,119.41,9,Month-to-month,Yes,1
2610,19,119.41,7,One year,Yes,0
2611,61,119.41,8,Month-to-month,Yes,1
2612,12,119.41,2,Month-to-month,No,0
2613,61,119.41,3,Month-to-month,Yes,0
2614,33,119.41,3,Month-to-month,No,0
2615,45,119.41,8,Month-to-month,No,1
2616,69,119.41,6,Month-to-month,No,1
2617,8,119.41,2,Month-to-month,No,1
2618,25,119.41,9,One year,No,0
2619,46,119.41,4,One year,No,0
2620,30,119.41,6,Month-to-month,No,1
2621,47,119.41,7,Two year,Yes,1
2622,49,119.41,0,Two year,Yes,0
2623,47,119.41,1,Month-to-month,No,0
2624,18,119.41,6,Month-to-month,Yes,1
2625,66,119.41,1,Two year,No,0
2626,68,119.41,6,Month-to-month,Yes,1
2627,33,119.41,8,Month-to-month,Yes,1
2628,36,119.41,1,Month-to-month,No,0
2629,19,119.41,6,One year,Yes,1
2630,28,119.41,3,Month-to-month,No,0
2631,40,119.41,1,One year,No,0
2632,15,119.41,6,One year,No,1
2633,41,119.41,4,One year,No,0
2634,39,119.41,0,Two year,No,0
2635,2,119.41,4,Month-to-month,Yes,1
2636,63,119.41,2,One year,No,0
2637,29,119.41,6,Month-to-month,Yes,1
2638,66,119.41,5,Month-to-month,Yes,0
2639,51,119.41,7,Month-to-month,No,1
2640,10,119.41,4,Month-to-month,No,1
2641,14,119.41,1,Month-to-month,No,0
2642,51,119.41,8,Month-to-month,No,1
2643,39,119.41,7,Month-to-month,No,1
2644,28,119.41,5,One year,No,0
2645,3,119.41,9,Month-to-month,No,1
2646,70,119.41,6,One year,No,1
2647,27,119.41,8,Month-to-month,No,1
2648,2,119.41,6,Month-to-month,No,1
2649,38,119.41,2,Month-to-month,Yes,0
2650,3,119.41,5,Month-to-month,No,1
2651,16,119.41,6,One year,No,1
2652,40,119.41,1,Month-to-month,Yes,0
2653,2,119.41,2,Two year,Yes,0
2654,41,119.41,3,Two year,No,0
2655,12,119.41,9,Month-to-month,No,1
2656,35,119.41,5,One year,No,0
2657,65,119.41,0,Month-to-month,No,0
2658,55,119.41,8,One year,No,0
2659,45,119.41,4,One year,No,0
2660,62,119.41,6,Month-to-month,No,1
2661,49,119.41,8,Month-to-month,No,1
2662,25,119.41,8,Month-to-month,Yes,1
2663,23,119.41,0,Month-to-month,Yes,0
2664,24,119.41,0,One year,No,0
2665,38,119.41,2,Month-to-month,No,0
2666,28,119.41,5,Month-to-month,Yes,0
2667,21,119.41,1,Month-to-month,Yes,0
2668,54,119.41,9,One year,No,0
2669,18,119.41,0,Month-to-month,No,0
2670,36,119.41,0,One year,No,0
2671,45,119.41,4,One year,No,0
2672,53,119.41,3,One year,No,0
2673,30,119.41,0,One year,No,0
2674,60,119.41,3,Month-to-month,No,0
2675,32,119.41,2,Month-to-month,No,0
2676,67,119.41,1,One year,No,0
2677,67,119.41,8,Two year,No,1
2678,28,119.41,0,One year,Yes,0
2679,44,119.41,6,Month-to-month,Yes,1
2680,41,119.41,3,Month-to-month,No,0
2681,63,119.41,4,Two year,No,0
2682,23,119.41,9,Month-to-month,No,1
2683,48,119.41,4,Month-to-month,Yes,0
2684,32,119.41,0,Month-to-month,No,0
2685,57,119.41,5,Two year,Yes,0
2686,33,119.41,8,Month-to-month,No,1
2687,24,119.41,1,Month-to-month,No,0
2688,39,119.41,6,One year,No,1
2689,34,119.41,5,Month-to-month,No,0
2690,56,119.41,4,Two year,No,0
2691,28,119.41,3,One year,No,0
2692,37,119.41,3,Month-to-month,No,0
2693,7,119.41,5,Two year,Yes,0
2694,68,119.41,3,Two year,No,0
2695,37,119.41,4,Month-to-month,No,0
2696,56,119.41,5,Month-to-month,No,0
2697,65,119.41,4,Two year,No,0
2698,65,119.41,6,Month-to-month,No,1
2699,47,119.41,8,Two year,Yes,1
2700,20,119.41,9,Two year,No,0
2701,19,119.41,6,Month-to-month,No,1
2702,29,119.41,6,Two year,No,1
2703,60,119.41,3,Month-to-month,Yes,0
2704,18,119.41,0,One year,No,0
2705,35,119.41,7,Month-to-month,Yes,1
2706,43,119.41,3,Two year,No,0
2707,11,119.41,0,One year,No,0
2708,49,119.41,4,One year,No,0
2709,38,119.41,7,Two year,No,0
2710,64,119.41,3,One year,Yes,0
2711,69,119.41,7,Month-to-month,Yes,1
2712,8,119.41,7,Two year,No,1
2713,34,119.41,2,One year,Yes,0
2714,48,119.41,8,Two year,No,0
2715,56,119.41,2,Two year,No,0
2716,65,119.41,0,Month-to-month,Yes,0
2717,31,119.41,1,Month-to-month,No,0
2718,4,119.41,5,Month-to-month,No,1
2719,50,119.41,9,One year,Yes,1
2720,69,119.41,1,Month-to-month,No,0
2721,30,119.41,5,One year,No,0
2722,59,119.41,0,Month-to-month,No,0
2723,67,119.41,0,Month-to-month,No,0
2724,45,119.41,4,Month-to-month,No,0
2725,4,119.41,9,Month-to-month,Yes,1
2726,26,119.41,8,One year,Yes,1
